S2A_MSIL2A_20250730T182821_N0511_R127_T11SQV_20250731T015718.SAFE	geography'SRID=4326;POLYGON ((-114.78975436670424 35.698837291428845, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.58797895835816 35.42871171561645, -113.62483350471734 35.43816165280538, -113.62527618348868 35.43675335136437, -113.6271873882044 35.43721009667916, -113.62719816122096 35.43717579383729, -113.62753922684371 35.43725705651778, -113.62759336276045 35.43708470716144, -113.87424515662804 35.49593864037886, -113.87399663555244 35.49673471808852, -113.87402452720094 35.49674140237558, -113.87393769871021 35.497019703690405, -113.8741719774231 35.49707592853319, -113.87412901480013 35.4972136247202, -113.87425414027305 35.49724369797495, -113.87413565855795 35.4976233555312, -113.87445991941875 35.49770149541011, -113.87435042411327 35.498052192696754, -113.87454777125866 35.49809981773513, -113.87447991379057 35.49831721828081, -113.87469510684697 35.49836922724791, -113.87456260961999 35.49879395386172, -114.1458553211789 35.56258111383827, -114.14637930449305 35.56088924494615, -114.14863519676051 35.561387674379965, -114.14868559843272 35.56122473875573, -114.14884695317795 35.561260334470695, -114.14886768448483 35.561193342208725, -114.3906112748002 35.614566977520035, -114.39009951832175 35.61623801162767, -114.3901798559346 35.61625586395747, -114.3901516884368 35.616347856085035, -114.39026389982628 35.61637281214649, -114.39010043914772 35.616906943627114, -114.64417696929651 35.671282913424264, -114.64417470954099 35.67129041414388, -114.64492162891905 35.67144228111211, -114.65856330185187 35.67436179199705, -114.65902801157785 35.67282299122471, -114.66150595502354 35.673326389429064, -114.66164689581795 35.67285923301924, -114.78975436670424 35.698837291428845))'
S2C_MSIL2A_20250728T181941_N0511_R127_T11SQV_20250728T233515.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250723T181919_N0511_R127_T11SQV_20250723T221357.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2A_MSIL2A_20250710T182821_N0511_R127_T11SQV_20250711T004213.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250628T181941_N0511_R127_T11SQV_20250628T232415.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250623T181919_N0511_R127_T11SQV_20250623T221432.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2A_MSIL2A_20250620T182811_N0511_R127_T11SQV_20250620T214717.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250618T181931_N0511_R127_T11SQV_20250618T233721.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250519T181931_N0511_R127_T11SQV_20250519T232313.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250514T181919_N0511_R127_T11SQV_20250514T222401.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250509T181941_N0511_R127_T11SQV_20250509T231709.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250429T181941_N0511_R127_T11SQV_20250429T231513.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
